generation,best_fitness,mean_fitness,std_fitness
184.0,6885320.884,7144175.70612,121302.61369554771
185.0,6820902.164,7139042.111199999,126844.0223705715
186.0,6820902.164,7136594.705,127001.79250154264
187.0,6820902.164,7128784.078760001,116849.07823057672
188.0,6820902.164,7123404.410680001,116532.9096540424
189.0,6820902.164,7113903.2489599995,120151.69831668516
190.0,6820902.164,7103327.87444,121951.2190128223
191.0,6820902.164,7094777.150520001,116628.24859865288
192.0,6820902.164,7079871.370320001,109737.1028964619
193.0,6820902.164,7074085.487799999,108158.71792510885
194.0,6820902.164,7068202.4952,109030.2129849844
195.0,6820902.164,7064386.88708,108667.60120896566
196.0,6787214.982,7044867.7913999995,108874.8855270438
197.0,6731386.834000001,7019132.83296,123542.9798791812
198.0,6731386.834000001,7013111.00612,122305.6241603293
199.0,6731386.834000001,6997758.13876,126116.77596646796
200.0,6731386.834000001,6988734.605799999,123633.46255414747
201.0,6731386.834000001,6982130.1806,122341.13438318836
202.0,6731386.834000001,6982075.1488,122336.79276098925
203.0,6731386.834000001,6969693.971279999,120963.19380408089
204.0,6731386.834000001,6955888.7900399985,115730.43963481169
205.0,6731386.834000001,6946328.56,112723.22128707197
206.0,6685021.6,6935920.95804,115835.28740635554
207.0,6685021.6,6929713.036719999,120408.76041954524
208.0,6656477.813999999,6913330.71592,127067.13948651617
209.0,6656477.813999999,6901587.191559999,128510.9734169698
210.0,6656477.813999999,6895595.878439998,130328.56397773846
211.0,6656477.813999999,6874696.731079999,118798.55465233463
212.0,6656477.813999999,6867244.706479999,115230.81620262148
213.0,6656477.813999999,6853355.613440001,113724.37467060822
214.0,6630877.014,6835027.55644,114248.97695263829
215.0,6630877.014,6832204.263280001,115484.40260657517
216.0,6605973.899999999,6812620.4461199995,103203.08741640042
217.0,6541063.624,6803580.568640001,111763.45255564159
218.0,6528577.944,6785093.813680001,115722.78249536705
219.0,6494811.603999999,6773544.694480001,117891.2556705132
220.0,6494811.603999999,6765046.571640001,115878.33934602806
221.0,6494811.603999999,6748400.502239999,117978.39286915114
222.0,6328799.032,6722884.201520001,134620.21377527175
223.0,6328799.032,6717248.503,136520.67384928907
224.0,6328799.032,6694792.313600001,126429.62349661748
225.0,6328799.032,6674170.29824,136408.7678861049
226.0,6328799.032,6662691.120480001,138541.75874927948
227.0,6295008.704,6631782.05924,145971.70276172418
228.0,6295008.704,6608683.5954,135844.44089250645
229.0,6295008.704,6597078.46516,131683.13029951396
230.0,6295008.704,6574015.622440001,135102.54423025786
231.0,6295008.704,6571704.03172,137829.04720202665
232.0,6295008.704,6564117.3997599995,133132.0486011526
233.0,6295008.704,6547750.821880001,130445.28252538604
234.0,6295008.704,6534949.89352,127426.78270020489
235.0,6295008.704,6525767.115560001,118929.66863592234
236.0,6295008.704,6519810.3474,115267.60215697347
237.0,6201235.764,6506630.603639999,121484.99091325811
238.0,6201235.764,6485125.9222,128560.26002927656
239.0,6201235.764,6480777.06288,124879.61608867031
240.0,6201235.764,6478320.45124,122204.13966651904
241.0,6201235.764,6459948.16028,118719.44233761725
242.0,6201235.764,6454433.0648799995,112831.0338800128
243.0,6201235.764,6452223.059239999,112727.07722754721
244.0,6201235.764,6446540.57188,114744.60902610247
245.0,6201235.764,6443715.922479999,112708.21025681608
246.0,6201235.764,6435009.311079999,111611.61533126204
247.0,6201235.764,6433739.032679999,110745.57750721966
248.0,6122682.374,6420147.89356,117109.54106444439
249.0,6122682.374,6409825.45592,118147.37214564253
250.0,6122682.374,6399103.12176,116202.23239905418
251.0,6122682.374,6394098.52196,120001.44241259602
